t,pressure
1770814449.1155317,0.0
1770814449.125628,0.0
1770814449.1357234,0.0
1770814449.1457844,0.0
1770814449.1558776,0.0
1770814449.165968,0.0
1770814449.1760683,0.0
1770814449.1861584,0.0
1770814449.1962512,0.0
1770814449.206344,0.0
1770814449.2164433,0.0
1770814449.2265334,0.0
1770814449.2366238,0.0
1770814449.2467148,0.0
1770814449.256781,0.0
1770814449.2668395,0.0
1770814449.276899,0.0
1770814449.286958,0.0
1770814449.2970586,0.0
1770814449.307155,0.0
1770814449.317245,0.0
1770814449.327336,0.0
1770814449.337455,0.0
1770814449.3475735,0.0
1770814449.3576686,0.0
1770814449.3677602,0.0
1770814449.3778539,0.0
1770814449.3879452,0.0
1770814449.3980064,0.0
1770814449.4080663,0.0
1770814449.4181561,0.0
1770814449.428246,0.0
1770814449.4383352,0.0
1770814449.448437,0.0
1770814449.4584966,0.0
1770814449.468557,0.0
1770814449.4786177,0.0
1770814449.4887168,0.0
1770814449.4988048,0.0
1770814449.5088956,0.0
1770814449.5190008,0.0
1770814449.5290914,0.0
1770814449.539181,0.0
1770814449.5492713,0.0
1770814449.5593688,0.0
1770814449.5694697,0.0
1770814449.5795622,0.0
1770814449.589654,0.0
1770814449.5997438,0.0
1770814449.6098335,0.0
1770814449.6199253,0.0
1770814449.6299942,0.0
1770814449.6400824,0.0
1770814449.6501417,0.0
1770814449.6602027,0.0
1770814449.6702933,0.0
1770814449.6803832,0.0
1770814449.6904962,0.0
1770814449.7005968,0.0
1770814449.7106912,0.0
1770814449.7207851,0.0
1770814449.730878,0.0
1770814449.7409384,0.0
1770814449.751029,0.0
1770814449.7610998,0.0
1770814449.7711945,0.0
1770814449.7812831,0.0
1770814449.7913435,0.0
1770814449.8014355,0.0
1770814449.8115315,0.0
1770814449.8216221,0.0
1770814449.8317118,0.0
1770814449.8418007,0.0
1770814449.8518949,0.0
1770814449.861988,0.0
1770814449.872078,0.0
1770814449.88217,0.0
1770814449.8922637,0.0
1770814449.9023314,0.0
1770814449.9123902,0.0
1770814449.9224904,0.0
1770814449.9325495,0.0
1770814449.9426405,0.0
1770814449.9526997,0.0
1770814449.962759,0.0
1770814449.9728491,0.0
1770814449.9829385,0.0
1770814449.993034,0.0
1770814450.0031242,0.0
1770814450.013214,0.0
1770814450.0233042,0.0
1770814450.0333726,0.0
1770814450.0434783,0.0
1770814450.0535684,0.0
1770814450.0636587,0.0
1770814450.0737495,0.0
1770814450.0838597,0.0
1770814450.0939536,0.0
1770814450.1040456,0.0
1770814450.1141357,0.0
1770814450.124226,0.0
1770814450.1343243,0.0
1770814450.1444187,0.0
1770814450.1545007,0.0
1770814450.1646104,0.0
1770814450.174707,0.0
1770814450.1847973,0.0
1770814450.1948876,0.0
1770814450.2049778,0.0
1770814450.2150779,0.0
1770814450.2251747,0.0
1770814450.2352657,0.0
1770814450.245354,0.0
1770814450.255444,0.0
1770814450.2655046,0.0
1770814450.2755697,0.0
1770814450.2856693,0.0
1770814450.295734,0.0
1770814450.3057935,0.0
1770814450.315853,0.0
1770814450.3259158,0.0
1770814450.3359778,0.0
1770814450.3460684,0.0
1770814450.356142,0.0
1770814450.3662322,0.0
1770814450.376321,0.0
1770814450.3864214,0.0
